Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
0.075,6.736081891225344e-24,-0.24997909887063982,1.0000000632051023,-0.25,-0.49997909887063985,1.0000000632051023,0.25,-0.7499790988706398,1.0000000632051023
0.07916666666666666,8.646893954360161e-24,-0.24997562571191248,1.000000071832297,-0.25,-0.4999756257119125,1.000000071832297,0.25,-0.7499756257119126,1.000000071832297
0.08333333333333333,1.0947916977181812e-23,-0.24997181091157092,1.000000081035958,-0.25,-0.49997181091157095,1.000000081035958,0.25,-0.749971810911571,1.000000081035958
0.0875,1.3690823727052967e-23,-0.24996764261291304,1.0000000908098237,-0.25,-0.4999676426129131,1.0000000908098237,0.25,-0.749967642612913,1.0000000908098237
0.09166666666666666,1.693041043625901e-23,-0.2499631094195446,1.000000101146378,-0.25,-0.4999631094195447,1.000000101146378,0.25,-0.7499631094195446,1.000000101146378
0.09583333333333333,2.072398582959023e-23,-0.24995820037803246,1.0000001120370077,-0.25,-0.49995820037803257,1.0000001120370077,0.25,-0.7499582003780324,1.0000001120370077
0.1,2.513081335827193e-23,-0.24995290496121858,1.0000001234721472,-0.25,-0.4999529049612187,1.0000001234721472,0.25,-0.7499529049612185,1.0000001234721472
0.10416666666666667,3.021187133977219e-23,-0.24994721305216974,1.0000001354414085,-0.25,-0.4999472130521699,1.0000001354414085,0.25,-0.7499472130521696,1.0000001354414085
0.10833333333333334,3.6030144020943926e-23,-0.2499411149287386,1.0000001479337,-0.25,-0.4999411149287387,1.0000001479337,0.25,-0.7499411149287385,1.0000001479337
0.1125,4.265086698098856e-23,-0.24993460124871267,1.000000160937334,-0.25,-0.49993460124871275,1.000000160937334,0.25,-0.7499346012487126,1.000000160937334
